     Molecular Orbital Coefficients:
                           1         2         3         4         5
                           O         O         O         O         O
     Eigenvalues --  -372.66755-235.72701 -46.03921 -40.79270 -40.79111
   398        4S        0.00003  -0.00006   0.00037  -0.00014  -0.00045
   399        4PX       0.00000   0.00003   0.00000  -0.00004  -0.00012
   400        4PY      -0.00001  -0.00002  -0.00011   0.00003   0.00003
   401        4PZ      -0.00003  -0.00001  -0.00038   0.00065   0.00056
   402        5S        0.00006  -0.00067   0.00081  -0.00982   0.00396
   403        5PX       0.00003   0.00009   0.00046   0.00003  -0.00024
   404        5PY      -0.00007  -0.00001  -0.00089   0.00188   0.00039
   405        5PZ      -0.00001  -0.00010  -0.00012  -0.00124   0.00069
   406        6D 0      0.00000   0.00000  -0.00001  -0.00001   0.00001
   407        6D+1      0.00000   0.00000   0.00000  -0.00002  -0.00001
   408        6D-1      0.00000   0.00000  -0.00001   0.00000   0.00000
   409        6D+2      0.00000   0.00000   0.00001  -0.00001  -0.00002
   410        6D-2      0.00000   0.00000  -0.00002   0.00002   0.00002
   411 18  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   412        2S        0.00000   0.00000   0.00000   0.00000  -0.00001
   413        2PX       0.00000   0.00000   0.00000   0.00000  -0.00001
   414        2PY       0.00000   0.00000   0.00000   0.00000   0.00000
   415        2PZ       0.00000   0.00000   0.00000   0.00000   0.00000
   416        3S        0.00000   0.00000   0.00000  -0.00002   0.00007
   417        3PX       0.00000   0.00000  -0.00001   0.00001   0.00004
   418        3PY       0.00000   0.00000   0.00000  -0.00001   0.00000
   419        3PZ       0.00000   0.00000   0.00001   0.00001   0.00001
   420        4S        0.00000  -0.00001   0.00001   0.00017  -0.00027
   421        4PX       0.00000   0.00000   0.00002   0.00007  -0.00024
   422        4PY      -0.00001   0.00002  -0.00018   0.00002   0.00032
   423        4PZ      -0.00001  -0.00001  -0.00013   0.00005   0.00014
   424        5S       -0.00002  -0.00015  -0.00025  -0.00542   0.00883
   425        5PX       0.00001   0.00008   0.00017   0.00076   0.00040
   426        5PY      -0.00010   0.00015  -0.00124   0.00314   0.00096
   427        5PZ      -0.00002  -0.00003  -0.00020  -0.00121   0.00155
   428        6D 0      0.00000   0.00000   0.00001   0.00000  -0.00002
   429        6D+1      0.00000   0.00000   0.00000   0.00000   0.00000
   430        6D-1      0.00000   0.00000   0.00001   0.00000  -0.00001
   431        6D+2      0.00000   0.00000   0.00000   0.00000   0.00000
   432        6D-2      0.00000   0.00000   0.00000   0.00001   0.00000
   433 19  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   434        2S        0.00000   0.00000   0.00000   0.00000   0.00000
   435        2PX       0.00000   0.00000   0.00000   0.00000  -0.00001
   436        2PY       0.00000   0.00000   0.00001   0.00000  -0.00001
   437        2PZ       0.00000   0.00000   0.00000   0.00000   0.00000
   438        3S        0.00000   0.00000   0.00002   0.00000   0.00000
   439        3PX       0.00000   0.00000  -0.00001  -0.00001   0.00003
   440        3PY       0.00000   0.00000  -0.00003   0.00000   0.00006
   441        3PZ       0.00000   0.00000  -0.00001   0.00001   0.00000
   442        4S        0.00000  -0.00005  -0.00003   0.00009   0.00022
   443        4PX       0.00000   0.00006  -0.00005  -0.00006  -0.00013
   444        4PY       0.00002   0.00010   0.00026  -0.00014  -0.00053
   445        4PZ       0.00001  -0.00004   0.00017  -0.00005  -0.00033
   446        5S       -0.00015  -0.00061  -0.00199   0.01058  -0.00549
   447        5PX      -0.00010   0.00012  -0.00132   0.00087   0.00236
   448        5PY       0.00004   0.00034   0.00049   0.00190  -0.00184
   449        5PZ      -0.00004  -0.00012  -0.00050  -0.00105   0.00392
   450        6D 0      0.00000   0.00000   0.00000   0.00000  -0.00001
   451        6D+1      0.00000   0.00000  -0.00001   0.00000   0.00001
   452        6D-1      0.00000   0.00000   0.00000   0.00000   0.00001
   453        6D+2      0.00000   0.00000  -0.00001   0.00000   0.00000
   454        6D-2      0.00000   0.00000  -0.00001   0.00000   0.00000
   455 20  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   456        2S        0.00000   0.00000   0.00000   0.00000   0.00000
   457        2PX       0.00000   0.00000   0.00000   0.00000   0.00000
   458        2PY       0.00000   0.00000   0.00000   0.00000   0.00000
   459        2PZ       0.00000   0.00000   0.00000   0.00000   0.00000
   460        3S        0.00000   0.00000   0.00001   0.00002   0.00001
   461        3PX       0.00000   0.00000   0.00002   0.00000  -0.00001
   462        3PY       0.00000   0.00001   0.00001   0.00000  -0.00001
   463        3PZ       0.00000   0.00000   0.00000   0.00001   0.00001
   464        4S        0.00001   0.00012   0.00012  -0.00027  -0.00047
   465        4PX       0.00000   0.00002   0.00002  -0.00007  -0.00012
   466        4PY       0.00000   0.00002   0.00002  -0.00010  -0.00015
   467        4PZ      -0.00001   0.00004  -0.00011  -0.00011   0.00006
   468        5S        0.00014   0.00039   0.00179  -0.00676  -0.00168
   469        5PX      -0.00001   0.00010  -0.00010   0.00028   0.00113
   470        5PY      -0.00009   0.00019  -0.00117   0.00164   0.00391
   471        5PZ       0.00006  -0.00004   0.00071  -0.00199  -0.00185
   472        6D 0      0.00000   0.00000   0.00000   0.00000  -0.00001
   473        6D+1      0.00000   0.00000   0.00000   0.00000   0.00000
   474        6D-1      0.00000   0.00000   0.00000   0.00000   0.00000
   475        6D+2      0.00000   0.00000   0.00000   0.00000   0.00000
   476        6D-2      0.00000   0.00000   0.00000   0.00000   0.00000
   477 21  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   478        2S        0.00000   0.00000   0.00000   0.00000   0.00000
   479        2PX       0.00000   0.00000   0.00000   0.00000   0.00000
   480        2PY       0.00000   0.00000   0.00000   0.00000   0.00000
   481        2PZ       0.00000   0.00000   0.00000   0.00000   0.00000
   482        3S        0.00000   0.00000  -0.00001   0.00001   0.00002
   483        3PX       0.00000   0.00000   0.00001   0.00000   0.00000
   484        3PY       0.00000   0.00000   0.00001   0.00002   0.00000
   485        3PZ       0.00000   0.00000   0.00001  -0.00001  -0.00001
   486        4S        0.00003  -0.00007   0.00034   0.00009  -0.00031
   487        4PX       0.00001  -0.00002   0.00008   0.00001  -0.00004
   488        4PY       0.00001  -0.00004   0.00008  -0.00002  -0.00003
   489        4PZ       0.00001   0.00000   0.00006   0.00003  -0.00003
   490        5S       -0.00004   0.00026  -0.00055   0.00700  -0.00141
   491        5PX       0.00000   0.00001   0.00002   0.00039  -0.00058
   492        5PY      -0.00003   0.00005  -0.00040   0.00134   0.00090
   493        5PZ       0.00009  -0.00008   0.00118  -0.00144  -0.00402
   494        6D 0      0.00000   0.00000   0.00000   0.00000   0.00000
   495        6D+1      0.00000   0.00000   0.00000   0.00000  -0.00001
   496        6D-1      0.00000   0.00000   0.00000   0.00000   0.00000
   497        6D+2      0.00000   0.00000   0.00000   0.00000   0.00001
   498        6D-2      0.00000   0.00000   0.00000   0.00000   0.00000
   499 22  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   500        2S        0.00000   0.00000   0.00000   0.00000   0.00000
   501        2PX       0.00000   0.00000   0.00000   0.00000   0.00001
   502        2PY       0.00000   0.00000   0.00000   0.00000   0.00000
   503        2PZ       0.00000   0.00000   0.00000   0.00000   0.00000
   504        3S        0.00000   0.00000   0.00002  -0.00001  -0.00001
   505        3PX       0.00000   0.00000   0.00002   0.00000  -0.00002
   506        3PY       0.00000   0.00000   0.00000   0.00000   0.00000
   507        3PZ       0.00000   0.00000   0.00000   0.00000   0.00000
   508        4S       -0.00001   0.00012  -0.00011   0.00031  -0.00012
   509        4PX       0.00000   0.00002   0.00002   0.00009  -0.00004
   510        4PY       0.00000   0.00005  -0.00006   0.00008  -0.00001
   511        4PZ       0.00002  -0.00002   0.00029   0.00012  -0.00024
   512        5S        0.00060   0.00010   0.00780  -0.00443  -0.01128
   513        5PX       0.00013  -0.00002   0.00164  -0.00075  -0.00379
   514        5PY       0.00015  -0.00001   0.00194  -0.00130  -0.00429
   515        5PZ       0.00008  -0.00001   0.00099   0.00004  -0.00355
   516        6D 0      0.00000   0.00000   0.00000   0.00001   0.00000
   517        6D+1      0.00000   0.00000   0.00000   0.00000   0.00000
   518        6D-1      0.00000   0.00000   0.00000   0.00000   0.00001
   519        6D+2      0.00000   0.00000   0.00000   0.00000   0.00000
   520        6D-2      0.00000   0.00000   0.00000   0.00000   0.00000
   521 23  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   522        2S        0.00000   0.00000   0.00000   0.00000   0.00000
   523        2PX       0.00000   0.00000   0.00000   0.00000  -0.00001
   524        2PY       0.00000   0.00000   0.00001   0.00000  -0.00001
   525        2PZ       0.00000   0.00000  -0.00001   0.00000   0.00000
   526        3S        0.00000   0.00000   0.00002  -0.00004  -0.00002
   527        3PX       0.00000   0.00000  -0.00002  -0.00001   0.00004
   528        3PY       0.00000  -0.00001  -0.00004  -0.00002   0.00005
   529        3PZ       0.00000   0.00001   0.00003   0.00000   0.00000
   530        4S       -0.00003  -0.00013  -0.00037   0.00026   0.00046
   531        4PX      -0.00001   0.00007  -0.00008   0.00019  -0.00001
   532        4PY       0.00001   0.00007   0.00012   0.00038  -0.00029
   533        4PZ      -0.00002   0.00007  -0.00025  -0.00015   0.00018
   534        5S       -0.00054   0.00001  -0.00707   0.00573   0.00718
   535        5PX       0.00018   0.00006   0.00237  -0.00079  -0.00556
   536        5PY       0.00034   0.00005   0.00437  -0.00064  -0.01035
   537        5PZ       0.00002   0.00000   0.00033  -0.00062   0.00144
   538        6D 0      0.00000   0.00000   0.00000   0.00001   0.00000
   539        6D+1      0.00000   0.00000   0.00001   0.00000  -0.00001
   540        6D-1      0.00000   0.00000   0.00000  -0.00001   0.00001
   541        6D+2      0.00000   0.00000   0.00001   0.00000  -0.00001
   542        6D-2      0.00000   0.00000  -0.00001   0.00000   0.00001
   543 24  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   544        2S        0.00000   0.00000  -0.00001   0.00001   0.00001
   545        2PX       0.00000   0.00000   0.00001   0.00000  -0.00001
   546        2PY       0.00000   0.00000   0.00000  -0.00001   0.00000
   547        2PZ       0.00000   0.00000   0.00000  -0.00001   0.00000
   548        3S        0.00001   0.00000   0.00014  -0.00005  -0.00005
   549        3PX       0.00000   0.00000  -0.00003  -0.00002   0.00006
   550        3PY       0.00000   0.00000  -0.00003   0.00008   0.00003
   551        3PZ       0.00000   0.00001   0.00003   0.00003  -0.00003
   552        4S       -0.00005  -0.00005  -0.00060   0.00007  -0.00040
   553        4PX      -0.00001  -0.00001  -0.00019   0.00068   0.00011
   554        4PY      -0.00001  -0.00004  -0.00015   0.00002  -0.00008
   555        4PZ      -0.00004   0.00002  -0.00056   0.00013   0.00033
   556        5S        0.00007  -0.00020   0.00065  -0.00172   0.00256
   557        5PX       0.00016   0.00001   0.00207  -0.00120  -0.00015
   558        5PY       0.00003  -0.00003   0.00031  -0.00058   0.00014
   559        5PZ      -0.00006   0.00000  -0.00079   0.00052   0.00005
   560        6D 0      0.00000   0.00000  -0.00002   0.00000   0.00002
   561        6D+1      0.00000   0.00000  -0.00005   0.00004   0.00004
   562        6D-1      0.00000   0.00000  -0.00001   0.00002   0.00001
   563        6D+2      0.00000   0.00000  -0.00002   0.00002   0.00002
   564        6D-2      0.00000   0.00000  -0.00002   0.00002   0.00002
   565 25  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   566        2S        0.00000   0.00000   0.00000  -0.00001   0.00000
   567        2PX       0.00000   0.00000   0.00000   0.00000   0.00001
   568        2PY       0.00000   0.00000   0.00000   0.00000  -0.00001
   569        2PZ       0.00000   0.00000   0.00000   0.00000   0.00000
   570        3S        0.00000  -0.00001  -0.00003   0.00004   0.00004
   571        3PX       0.00000   0.00000  -0.00002   0.00002  -0.00003
   572        3PY       0.00000   0.00000   0.00003  -0.00003   0.00000
   573        3PZ       0.00000   0.00000  -0.00003   0.00006   0.00003
   574        4S       -0.00008  -0.00003  -0.00102   0.00158   0.00056
   575        4PX      -0.00004  -0.00006  -0.00056   0.00088   0.00033
   576        4PY       0.00006   0.00004   0.00076  -0.00072  -0.00056
   577        4PZ       0.00004   0.00004   0.00057  -0.00012  -0.00044
   578        5S       -0.00016   0.00000  -0.00183   0.00211  -0.00001
   579        5PX       0.00012  -0.00007   0.00156  -0.00165   0.00101
   580        5PY       0.00001  -0.00003   0.00010  -0.00068   0.00049
   581        5PZ       0.00003  -0.00003   0.00045  -0.00054   0.00026
   582        6D 0      0.00000   0.00000  -0.00002  -0.00002   0.00001
   583        6D+1      0.00000   0.00000   0.00003   0.00001  -0.00002
   584        6D-1      0.00000   0.00000   0.00001  -0.00002  -0.00001
   585        6D+2      0.00000   0.00000  -0.00005   0.00004   0.00003
   586        6D-2      0.00000   0.00000   0.00002  -0.00001  -0.00001
   587 26  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   588        2S        0.00000   0.00000   0.00000   0.00000   0.00001
   589        2PX       0.00000   0.00000   0.00000   0.00001   0.00000
   590        2PY       0.00000   0.00000   0.00001   0.00001   0.00000
   591        2PZ       0.00000   0.00000  -0.00002   0.00003   0.00000
   592        3S        0.00000   0.00000  -0.00001  -0.00004  -0.00012
   593        3PX       0.00000   0.00000   0.00002  -0.00006   0.00006
   594        3PY       0.00000   0.00000  -0.00005  -0.00003  -0.00004
   595        3PZ       0.00000   0.00000   0.00004  -0.00007  -0.00003
   596        4S       -0.00010  -0.00001  -0.00124   0.00176   0.00042
   597        4PX       0.00003   0.00002   0.00042  -0.00075  -0.00003
   598        4PY       0.00000   0.00000  -0.00006  -0.00006   0.00008
   599        4PZ      -0.00001   0.00001  -0.00010   0.00003   0.00027
   600        5S        0.00142   0.00070   0.01932  -0.01196  -0.00382
   601        5PX      -0.00010  -0.00006  -0.00137   0.00089   0.00065
   602        5PY       0.00004   0.00003   0.00064   0.00026  -0.00066
   603        5PZ       0.00024   0.00010   0.00332  -0.00168  -0.00055
   604        6D 0      0.00000   0.00000  -0.00001  -0.00003   0.00000
   605        6D+1      0.00000   0.00000  -0.00004   0.00005  -0.00001
   606        6D-1      0.00000   0.00000   0.00000   0.00000  -0.00001
   607        6D+2      0.00000   0.00000   0.00001   0.00001   0.00001
   608        6D-2      0.00000   0.00000   0.00000   0.00001   0.00000
   609 27  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   610        2S        0.00000   0.00000   0.00000  -0.00001   0.00000
   611        2PX       0.00000   0.00000   0.00000   0.00000   0.00000
   612        2PY       0.00000   0.00000   0.00000   0.00001   0.00000
   613        2PZ       0.00000   0.00000   0.00001  -0.00001   0.00000
   614        3S        0.00000   0.00000  -0.00002   0.00010   0.00000
   615        3PX       0.00000   0.00000   0.00002  -0.00002   0.00001
   616        3PY       0.00000   0.00000   0.00004  -0.00008   0.00003
   617        3PZ       0.00000   0.00000  -0.00003   0.00005   0.00001
   618        4S       -0.00016   0.00000  -0.00215   0.00034  -0.00091
   619        4PX      -0.00009   0.00001  -0.00125   0.00051  -0.00038
   620        4PY      -0.00017   0.00003  -0.00222   0.00095  -0.00029
   621        4PZ      -0.00005   0.00001  -0.00065  -0.00013   0.00028
   622        5S       -0.00094  -0.00064  -0.01236   0.00176   0.01107
   623        5PX       0.00059   0.00008   0.00789  -0.00097  -0.00077
   624        5PY       0.00088   0.00024   0.01197  -0.00400   0.00015
   625        5PZ       0.00010   0.00016   0.00157  -0.00508   0.00217
   626        6D 0      0.00000   0.00000  -0.00001  -0.00001  -0.00001
   627        6D+1      0.00000   0.00000  -0.00002   0.00001  -0.00002
   628        6D-1      0.00000   0.00000  -0.00002   0.00002   0.00000
   629        6D+2      0.00000   0.00000   0.00003  -0.00001   0.00000
   630        6D-2      0.00000   0.00000   0.00002  -0.00005   0.00004
   631 28  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   632        2S        0.00000   0.00000   0.00001  -0.00001   0.00001
   633        2PX       0.00000   0.00000   0.00001   0.00000   0.00000
   634        2PY       0.00000   0.00000   0.00001   0.00001   0.00000
   635        2PZ       0.00000   0.00000  -0.00001   0.00000   0.00000
   636        3S       -0.00001   0.00000  -0.00012   0.00007  -0.00010
   637        3PX       0.00000   0.00000  -0.00003  -0.00002   0.00001
   638        3PY       0.00000   0.00000  -0.00003  -0.00005   0.00003
   639        3PZ       0.00001   0.00000   0.00007  -0.00001  -0.00001
   640        4S        0.00024  -0.00003   0.00316  -0.00101   0.00116
   641        4PX      -0.00006   0.00001  -0.00081   0.00043  -0.00030
   642        4PY      -0.00007   0.00001  -0.00091   0.00063  -0.00044
   643        4PZ       0.00008  -0.00001   0.00109  -0.00003   0.00044
   644        5S       -0.00047  -0.00003  -0.00660   0.00103  -0.00636
   645        5PX       0.00003  -0.00003   0.00039   0.00025  -0.00011
   646        5PY       0.00015  -0.00008   0.00205   0.00080  -0.00071
   647        5PZ       0.00004  -0.00003   0.00055   0.00089  -0.00149
   648        6D 0      0.00000   0.00000   0.00001  -0.00002   0.00002
   649        6D+1      0.00000   0.00000   0.00000   0.00000   0.00000
   650        6D-1      0.00000   0.00000   0.00000  -0.00001   0.00002
   651        6D+2      0.00000   0.00000  -0.00001  -0.00001  -0.00001
   652        6D-2      0.00000   0.00000   0.00002   0.00000   0.00000
   653 29  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   654        2S        0.00000   0.00000   0.00000   0.00000   0.00000
   655        2PX       0.00000   0.00000   0.00000   0.00000  -0.00001
   656        2PY       0.00000   0.00000  -0.00001   0.00000  -0.00001
   657        2PZ       0.00000   0.00000   0.00000   0.00001   0.00000
   658        3S        0.00000   0.00000   0.00004   0.00001   0.00000
   659        3PX       0.00000   0.00000   0.00003   0.00001   0.00004
   660        3PY       0.00000   0.00000   0.00004  -0.00003   0.00005
   661        3PZ       0.00000   0.00000   0.00000  -0.00005  -0.00001
   662        4S       -0.00013   0.00002  -0.00167  -0.00010  -0.00076
   663        4PX       0.00004  -0.00001   0.00058  -0.00007   0.00028
   664        4PY       0.00007  -0.00001   0.00092   0.00006   0.00041
   665        4PZ      -0.00002   0.00000  -0.00029   0.00026  -0.00026
   666        5S       -0.00068  -0.00023  -0.00931   0.00209   0.00128
   667        5PX       0.00008   0.00004   0.00108  -0.00042   0.00021
   668        5PY       0.00010   0.00001   0.00135  -0.00054  -0.00073
   669        5PZ       0.00000  -0.00011  -0.00010   0.00051  -0.00156
   670        6D 0      0.00000   0.00000  -0.00001  -0.00001  -0.00001
   671        6D+1      0.00000   0.00000   0.00000   0.00001   0.00000
   672        6D-1      0.00000   0.00000  -0.00001   0.00001  -0.00001
   673        6D+2      0.00000   0.00000   0.00000   0.00000   0.00000
   674        6D-2      0.00000   0.00000   0.00001   0.00000   0.00000
   675 30  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   676        2S        0.00000   0.00000   0.00001   0.00000   0.00001
   677        2PX       0.00000   0.00000   0.00001   0.00000   0.00000
   678        2PY       0.00000   0.00000   0.00001  -0.00001  -0.00001
   679        2PZ       0.00000   0.00000   0.00001   0.00000   0.00000
   680        3S       -0.00001   0.00000  -0.00011  -0.00002  -0.00011
   681        3PX       0.00000   0.00000  -0.00002   0.00002   0.00002
   682        3PY       0.00000   0.00000  -0.00004   0.00003   0.00003
   683        3PZ       0.00000   0.00000  -0.00004  -0.00002   0.00000
   684        4S        0.00021  -0.00002   0.00277   0.00031   0.00103
   685        4PX      -0.00003   0.00000  -0.00034  -0.00014  -0.00005
   686        4PY      -0.00008   0.00000  -0.00109  -0.00031  -0.00042
   687        4PZ      -0.00006   0.00002  -0.00085   0.00002  -0.00062
   688        5S        0.00053  -0.00002   0.00685  -0.00645  -0.00418
   689        5PX      -0.00002   0.00008  -0.00019   0.00043   0.00110
   690        5PY      -0.00004   0.00008  -0.00050   0.00094   0.00188
   691        5PZ      -0.00010  -0.00010  -0.00142   0.00041  -0.00126
   692        6D 0      0.00000   0.00000   0.00001   0.00001   0.00002
   693        6D+1      0.00000   0.00000  -0.00001   0.00000  -0.00001
   694        6D-1      0.00000   0.00000   0.00000   0.00000   0.00000
   695        6D+2      0.00000   0.00000  -0.00001   0.00001   0.00000
   696        6D-2      0.00000   0.00000   0.00001  -0.00001   0.00001
   697 31  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   698        2S        0.00000   0.00000   0.00001   0.00001   0.00000
   699        2PX       0.00000   0.00000   0.00000   0.00000   0.00000
   700        2PY       0.00000   0.00000  -0.00001  -0.00001   0.00000
   701        2PZ       0.00000   0.00000  -0.00002   0.00000  -0.00001
   702        3S        0.00000   0.00000  -0.00003  -0.00009   0.00000
   703        3PX       0.00000   0.00000   0.00000   0.00003  -0.00001
   704        3PY       0.00001   0.00000   0.00008   0.00006   0.00004
   705        3PZ       0.00001   0.00000   0.00015   0.00000   0.00004
   706        4S       -0.00017   0.00004  -0.00231   0.00028  -0.00089
   707        4PX      -0.00008  -0.00001  -0.00112  -0.00048  -0.00002
   708        4PY      -0.00008  -0.00002  -0.00100  -0.00045   0.00022
   709        4PZ       0.00010  -0.00002   0.00139   0.00032   0.00040
   710        5S       -0.00024   0.00001  -0.00299   0.00908   0.00598
   711        5PX      -0.00004   0.00009  -0.00041   0.00069   0.00183
   712        5PY      -0.00007   0.00019  -0.00075   0.00059   0.00203
   713        5PZ       0.00007   0.00007   0.00097  -0.00150   0.00045
   714        6D 0      0.00000   0.00000   0.00000   0.00001   0.00001
   715        6D+1      0.00000   0.00000  -0.00001   0.00000  -0.00001
   716        6D-1      0.00000   0.00000  -0.00003  -0.00001  -0.00004
   717        6D+2      0.00000   0.00000   0.00001   0.00000   0.00002
   718        6D-2      0.00000   0.00000   0.00002   0.00003   0.00001
   719 32  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   720        2S        0.00000   0.00000   0.00001   0.00000   0.00001
   721        2PX       0.00000   0.00000   0.00002  -0.00002   0.00001
   722        2PY       0.00000   0.00000  -0.00001   0.00000   0.00000
   723        2PZ       0.00000   0.00000  -0.00001   0.00002   0.00000
   724        3S       -0.00001   0.00000  -0.00007   0.00008  -0.00003
   725        3PX      -0.00001   0.00000  -0.00010   0.00007  -0.00003
   726        3PY       0.00000   0.00000   0.00000   0.00004  -0.00001
   727        3PZ       0.00000   0.00000  -0.00001  -0.00001  -0.00002
   728        4S       -0.00009  -0.00002  -0.00116   0.00048  -0.00039
   729        4PX       0.00001   0.00002   0.00010  -0.00040   0.00004
   730        4PY      -0.00003  -0.00002  -0.00045   0.00080   0.00020
   731        4PZ       0.00002   0.00002   0.00030  -0.00112  -0.00025
   732        5S        0.00136   0.00034   0.01919  -0.00323   0.00953
   733        5PX       0.00033   0.00008   0.00440  -0.00063   0.00000
   734        5PY      -0.00021  -0.00005  -0.00279   0.00075   0.00040
   735        5PZ       0.00030   0.00007   0.00414  -0.00073   0.00158
   736        6D 0      0.00000   0.00000   0.00000  -0.00004   0.00001
   737        6D+1      0.00000   0.00000  -0.00001   0.00003   0.00000
   738        6D-1      0.00000   0.00000   0.00005  -0.00005   0.00002
   739        6D+2      0.00000   0.00000   0.00001  -0.00003  -0.00002
   740        6D-2      0.00000   0.00000  -0.00002   0.00002  -0.00004
   741 33  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   742        2S        0.00000   0.00000   0.00000   0.00000   0.00001
   743        2PX       0.00000   0.00000   0.00000   0.00001   0.00000
   744        2PY       0.00000   0.00000   0.00000   0.00000   0.00000
   745        2PZ       0.00000   0.00000   0.00000  -0.00001   0.00000
   746        3S        0.00000   0.00000   0.00004  -0.00003  -0.00005
   747        3PX       0.00000   0.00000   0.00001  -0.00007   0.00001
   748        3PY       0.00000   0.00000  -0.00001   0.00005  -0.00002
   749        3PZ       0.00000   0.00000   0.00001   0.00008  -0.00001
   750        4S       -0.00020   0.00002  -0.00263   0.00188  -0.00045
   751        4PX      -0.00010   0.00002  -0.00139  -0.00026  -0.00086
   752        4PY       0.00010  -0.00002   0.00139   0.00000   0.00057
   753        4PZ      -0.00005   0.00001  -0.00065  -0.00102  -0.00021
   754        5S       -0.00044  -0.00014  -0.00587   0.00158   0.00246
   755        5PX       0.00090   0.00015   0.01248   0.00239   0.00593
   756        5PY      -0.00074  -0.00013  -0.01026  -0.00366  -0.00461
   757        5PZ       0.00044   0.00016   0.00620  -0.00280   0.00349
   758        6D 0      0.00000   0.00000  -0.00001  -0.00001  -0.00001
   759        6D+1      0.00000   0.00000  -0.00003   0.00002   0.00000
   760        6D-1      0.00000   0.00000   0.00002   0.00000   0.00000
   761        6D+2      0.00000   0.00000  -0.00002   0.00001   0.00000
   762        6D-2      0.00000   0.00000  -0.00001   0.00001  -0.00005
   763 34  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   764        2S        0.00000   0.00000   0.00001  -0.00001   0.00001
   765        2PX       0.00000   0.00000   0.00001   0.00000   0.00000
   766        2PY       0.00000   0.00000  -0.00001   0.00000   0.00000
   767        2PZ       0.00000   0.00000  -0.00001  -0.00001  -0.00001
   768        3S       -0.00001   0.00000  -0.00013   0.00006  -0.00010
   769        3PX       0.00000   0.00000  -0.00004  -0.00001   0.00003
   770        3PY       0.00000   0.00000   0.00005   0.00002  -0.00002
   771        3PZ       0.00000   0.00000   0.00004   0.00003   0.00002
   772        4S        0.00024  -0.00003   0.00315  -0.00063   0.00149
   773        4PX      -0.00005   0.00001  -0.00062   0.00035  -0.00030
   774        4PY       0.00007  -0.00001   0.00096  -0.00033   0.00058
   775        4PZ       0.00009  -0.00001   0.00117   0.00020   0.00055
   776        5S       -0.00082  -0.00006  -0.01182  -0.00718  -0.01048
   777        5PX       0.00026   0.00003   0.00352   0.00031   0.00010
   778        5PY      -0.00025  -0.00002  -0.00332  -0.00020  -0.00064
   779        5PZ       0.00013   0.00002   0.00159  -0.00034  -0.00121
   780        6D 0      0.00000   0.00000   0.00000  -0.00002   0.00002
   781        6D+1      0.00000   0.00000   0.00001  -0.00001   0.00002
   782        6D-1      0.00000   0.00000   0.00000   0.00000   0.00000
   783        6D+2      0.00000   0.00000   0.00000   0.00000  -0.00001
   784        6D-2      0.00000   0.00000  -0.00003   0.00000  -0.00001
   785 35  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   786        2S        0.00000   0.00000   0.00000   0.00000   0.00000
   787        2PX       0.00000   0.00000  -0.00001   0.00000  -0.00001
   788        2PY       0.00000   0.00000   0.00001   0.00000   0.00001
   789        2PZ       0.00000   0.00000   0.00000   0.00000   0.00000
   790        3S        0.00000   0.00000   0.00005   0.00000   0.00002
   791        3PX       0.00000   0.00000   0.00004  -0.00002   0.00004
   792        3PY       0.00000   0.00000  -0.00005   0.00000  -0.00004
   793        3PZ       0.00000   0.00000  -0.00001  -0.00003  -0.00002
   794        4S       -0.00014   0.00001  -0.00189  -0.00017  -0.00110
   795        4PX       0.00006  -0.00001   0.00079   0.00003   0.00045
   796        4PY      -0.00006   0.00001  -0.00085   0.00007  -0.00054
   797        4PZ      -0.00001   0.00000  -0.00014   0.00018  -0.00012
   798        5S       -0.00092  -0.00029  -0.01241  -0.00014  -0.00197
   799        5PX       0.00010   0.00003   0.00135  -0.00029   0.00002
   800        5PY      -0.00008  -0.00003  -0.00104  -0.00019  -0.00036
   801        5PZ       0.00005  -0.00002   0.00051  -0.00098  -0.00149
   802        6D 0      0.00000   0.00000  -0.00002   0.00000  -0.00002
   803        6D+1      0.00000   0.00000  -0.00001   0.00001   0.00000
   804        6D-1      0.00000   0.00000  -0.00001  -0.00001   0.00000
   805        6D+2      0.00000   0.00000   0.00000   0.00000   0.00000
   806        6D-2      0.00000   0.00000   0.00000   0.00000  -0.00001
   807 36  C  1S        0.00000   0.00000   0.00000   0.00000   0.00000
   808        2S        0.00000   0.00000   0.00001   0.00000   0.00001
